respondent_id,h1n1_knowledge,doctor_recc_seasonal,health_worker,health_insurance,opinion_seas_vacc_effective,opinion_seas_risk,opinion_seas_sick_from_vacc,age_group,education,income_poverty,rent_or_own,employment_industry,seasonal_vaccine
19230,0.0,1.0,0.0,1.0,4.0,0.0,0.0,3.0,2.0,2.0,0.0,9.0,1
19231,2.0,1.0,1.0,1.0,4.0,4.0,0.0,2.0,3.0,0.0,0.0,15.0,1
19232,1.0,0.0,0.0,1.0,4.0,2.0,0.0,4.0,2.0,0.0,0.0,15.0,1
19233,2.0,1.0,0.0,1.0,4.0,3.0,0.0,4.0,2.0,2.0,0.0,15.0,1
19234,2.0,0.0,1.0,1.0,3.0,3.0,3.0,1.0,2.0,0.0,0.0,15.0,1
19235,1.0,0.0,0.0,1.0,3.0,3.0,3.0,4.0,3.0,2.0,0.0,15.0,1
19236,1.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,2.0,2.0,0.0,15.0,1
19237,1.0,1.0,1.0,1.0,4.0,4.0,3.0,0.0,0.0,2.0,0.0,15.0,1
19238,1.0,0.0,1.0,1.0,4.0,4.0,3.0,0.0,2.0,0.0,1.0,15.0,1
19239,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,2.0,2.0,0.0,11.0,1
19240,2.0,0.0,0.0,1.0,4.0,1.0,1.0,4.0,0.0,2.0,0.0,11.0,1
19241,1.0,1.0,0.0,1.0,4.0,4.0,0.0,2.0,0.0,1.0,0.0,15.0,1
19242,2.0,1.0,0.0,1.0,4.0,1.0,0.0,4.0,2.0,2.0,0.0,15.0,1
19243,2.0,0.0,0.0,1.0,3.0,4.0,0.0,1.0,2.0,0.0,1.0,4.0,1
19244,2.0,1.0,1.0,1.0,4.0,4.0,0.0,2.0,2.0,2.0,0.0,15.0,1
19245,2.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,2.0,0.0,0.0,15.0,1
19246,0.0,1.0,0.0,1.0,3.0,1.0,4.0,1.0,0.0,1.0,1.0,15.0,1
19247,2.0,1.0,1.0,1.0,3.0,1.0,0.0,3.0,3.0,0.0,0.0,15.0,1
19248,1.0,0.0,0.0,1.0,4.0,3.0,0.0,1.0,3.0,2.0,0.0,15.0,1
19249,1.0,1.0,0.0,1.0,4.0,4.0,0.0,4.0,1.0,2.0,0.0,15.0,1
19250,0.0,1.0,0.0,1.0,4.0,3.0,1.0,4.0,0.0,2.0,0.0,15.0,1
19251,1.0,0.0,0.0,1.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,11.0,1
19252,2.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,3.0,0.0,0.0,15.0,1
19253,2.0,1.0,0.0,1.0,4.0,4.0,4.0,3.0,2.0,0.0,0.0,4.0,1
19254,1.0,1.0,0.0,1.0,4.0,3.0,3.0,0.0,0.0,2.0,1.0,16.0,1
19255,1.0,1.0,0.0,1.0,4.0,4.0,4.0,4.0,1.0,2.0,0.0,15.0,1
19256,2.0,0.0,1.0,1.0,4.0,0.0,3.0,4.0,1.0,1.0,0.0,15.0,1
19257,1.0,0.0,0.0,1.0,4.0,4.0,0.0,3.0,2.0,2.0,0.0,18.0,1
19258,1.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,0.0,10.0,1
19259,2.0,1.0,0.0,1.0,3.0,1.0,0.0,2.0,2.0,2.0,0.0,13.0,1
19260,2.0,0.0,0.0,1.0,4.0,3.0,0.0,4.0,2.0,2.0,0.0,15.0,1
19261,1.0,1.0,0.0,1.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,7.0,1
19262,1.0,1.0,0.0,1.0,3.0,3.0,0.0,4.0,0.0,2.0,0.0,15.0,1
19263,2.0,1.0,0.0,1.0,3.0,4.0,4.0,1.0,2.0,0.0,0.0,10.0,1
19264,1.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,3.0,1.0,1.0,15.0,1
19265,1.0,0.0,0.0,1.0,4.0,3.0,0.0,3.0,2.0,0.0,0.0,15.0,1
19266,2.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,15.0,1
19267,2.0,1.0,0.0,1.0,3.0,0.0,0.0,4.0,2.0,2.0,0.0,15.0,1
19268,2.0,1.0,1.0,0.0,4.0,3.0,0.0,3.0,3.0,1.0,0.0,15.0,1
19269,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,15.0,1
19270,2.0,1.0,0.0,1.0,4.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,1
19271,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,2.0,1.0,16.0,1
19272,1.0,0.0,0.0,1.0,4.0,1.0,0.0,3.0,2.0,2.0,0.0,15.0,1
19273,2.0,0.0,1.0,1.0,2.0,2.0,0.0,3.0,2.0,2.0,0.0,15.0,1
19274,1.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,1
19275,2.0,0.0,0.0,1.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,0.0,1
19276,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,15.0,1
19277,2.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,2.0,0.0,0.0,17.0,1
19278,1.0,0.0,1.0,1.0,3.0,4.0,3.0,2.0,3.0,2.0,0.0,15.0,1
19279,2.0,1.0,0.0,1.0,4.0,3.0,0.0,4.0,3.0,2.0,0.0,15.0,1
19280,2.0,0.0,0.0,1.0,4.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,1
19281,2.0,0.0,0.0,1.0,4.0,3.0,0.0,2.0,0.0,0.0,0.0,15.0,1
19282,1.0,1.0,0.0,0.0,4.0,4.0,1.0,2.0,3.0,1.0,1.0,15.0,1
19283,2.0,1.0,1.0,1.0,3.0,3.0,3.0,0.0,3.0,2.0,0.0,15.0,1
19284,1.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,2.0,2.0,0.0,15.0,1
19285,1.0,0.0,1.0,1.0,4.0,1.0,3.0,4.0,3.0,2.0,0.0,15.0,1
19286,1.0,1.0,0.0,1.0,4.0,3.0,3.0,4.0,2.0,2.0,0.0,10.0,1
19287,2.0,1.0,1.0,1.0,4.0,4.0,0.0,3.0,3.0,2.0,0.0,15.0,1
19288,0.0,1.0,0.0,1.0,4.0,0.0,0.0,4.0,0.0,2.0,0.0,15.0,1
19289,2.0,0.0,0.0,1.0,3.0,1.0,0.0,4.0,2.0,2.0,0.0,15.0,1
19290,1.0,1.0,0.0,1.0,4.0,0.0,0.0,4.0,1.0,2.0,0.0,15.0,1
19291,2.0,0.0,0.0,1.0,4.0,4.0,4.0,3.0,2.0,0.0,0.0,15.0,1
19292,1.0,1.0,0.0,1.0,3.0,3.0,3.0,4.0,0.0,1.0,1.0,4.0,1
19293,1.0,1.0,0.0,1.0,4.0,3.0,3.0,4.0,1.0,1.0,0.0,15.0,1
19294,2.0,1.0,1.0,1.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,8.0,1
19295,2.0,1.0,0.0,1.0,4.0,1.0,0.0,4.0,3.0,0.0,0.0,15.0,1
19296,2.0,0.0,0.0,1.0,3.0,1.0,3.0,2.0,2.0,0.0,0.0,17.0,1
19297,1.0,0.0,0.0,1.0,4.0,3.0,1.0,4.0,2.0,2.0,0.0,15.0,1
19298,1.0,0.0,0.0,1.0,4.0,3.0,1.0,1.0,3.0,0.0,0.0,11.0,1
19299,1.0,0.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,0.0,15.0,1
19300,2.0,1.0,0.0,1.0,4.0,3.0,3.0,4.0,0.0,2.0,0.0,15.0,1
19301,2.0,1.0,0.0,1.0,4.0,4.0,0.0,3.0,3.0,0.0,0.0,17.0,1
19302,1.0,0.0,1.0,1.0,4.0,3.0,1.0,0.0,2.0,2.0,0.0,7.0,1
19303,2.0,0.0,0.0,1.0,4.0,4.0,0.0,4.0,1.0,2.0,0.0,15.0,1
19304,2.0,1.0,0.0,1.0,3.0,3.0,1.0,0.0,2.0,2.0,0.0,10.0,1
19305,2.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,15.0,1
19306,2.0,1.0,1.0,1.0,3.0,3.0,0.0,2.0,2.0,0.0,0.0,15.0,1
19307,0.0,1.0,0.0,1.0,3.0,2.0,0.0,4.0,1.0,2.0,1.0,15.0,1
19308,2.0,0.0,0.0,1.0,4.0,4.0,1.0,3.0,2.0,2.0,0.0,10.0,1
19309,2.0,1.0,0.0,1.0,4.0,0.0,0.0,3.0,2.0,2.0,0.0,15.0,1
19310,1.0,1.0,0.0,1.0,4.0,3.0,0.0,4.0,3.0,2.0,0.0,15.0,1
19311,1.0,0.0,0.0,1.0,3.0,4.0,0.0,3.0,2.0,2.0,0.0,10.0,1
19312,1.0,0.0,1.0,1.0,4.0,3.0,0.0,3.0,2.0,2.0,1.0,15.0,1
19313,2.0,0.0,1.0,1.0,4.0,3.0,0.0,0.0,2.0,2.0,1.0,15.0,1
19314,2.0,1.0,0.0,1.0,3.0,3.0,0.0,4.0,0.0,2.0,1.0,15.0,1
19315,1.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,15.0,1
19316,2.0,0.0,0.0,1.0,2.0,2.0,1.0,4.0,2.0,0.0,0.0,10.0,1
19317,0.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,0.0,1.0,1.0,14.0,1
19318,2.0,0.0,1.0,1.0,4.0,3.0,0.0,1.0,3.0,2.0,1.0,15.0,1
19319,2.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,1
19320,2.0,1.0,1.0,1.0,4.0,3.0,0.0,0.0,2.0,2.0,0.0,15.0,1
19321,2.0,1.0,0.0,1.0,4.0,3.0,0.0,3.0,2.0,0.0,1.0,15.0,1
19322,2.0,1.0,1.0,1.0,4.0,3.0,0.0,1.0,2.0,0.0,0.0,15.0,1
19323,2.0,1.0,0.0,1.0,3.0,3.0,0.0,3.0,3.0,2.0,0.0,13.0,1
19324,0.0,0.0,0.0,1.0,3.0,1.0,0.0,4.0,2.0,2.0,0.0,15.0,1
19325,2.0,0.0,1.0,1.0,4.0,3.0,0.0,3.0,2.0,0.0,0.0,15.0,1
19326,1.0,0.0,1.0,1.0,3.0,3.0,0.0,4.0,2.0,2.0,0.0,15.0,1
19327,2.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,15.0,1
19328,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,0.0,0.0,15.0,1
19329,2.0,1.0,0.0,1.0,4.0,4.0,0.0,4.0,2.0,2.0,0.0,15.0,1
19330,0.0,1.0,0.0,1.0,3.0,3.0,3.0,0.0,1.0,2.0,1.0,15.0,1
19331,2.0,1.0,0.0,1.0,3.0,4.0,0.0,2.0,0.0,2.0,1.0,15.0,1
19332,1.0,1.0,0.0,1.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,1
19333,1.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,3.0,2.0,0.0,15.0,1
19334,2.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,3.0,2.0,1.0,15.0,1
19335,1.0,0.0,0.0,1.0,0.0,4.0,1.0,2.0,2.0,0.0,1.0,0.0,1
19336,2.0,0.0,0.0,1.0,3.0,1.0,0.0,4.0,2.0,2.0,0.0,15.0,1
19337,2.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,1.0,0.0,15.0,1
19338,2.0,0.0,1.0,1.0,4.0,4.0,1.0,3.0,3.0,2.0,1.0,8.0,1
19339,2.0,1.0,0.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,0.0,17.0,1
19340,1.0,1.0,0.0,1.0,4.0,4.0,0.0,4.0,3.0,2.0,0.0,17.0,1
19341,2.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,2.0,0.0,0.0,9.0,1
19342,2.0,1.0,1.0,1.0,4.0,4.0,3.0,0.0,3.0,2.0,0.0,8.0,1
19343,2.0,1.0,0.0,1.0,4.0,3.0,0.0,1.0,2.0,2.0,0.0,12.0,1
19344,2.0,0.0,0.0,1.0,3.0,4.0,4.0,3.0,2.0,2.0,0.0,10.0,1
19345,2.0,0.0,0.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0,0.0,15.0,1
19346,0.0,1.0,0.0,1.0,4.0,3.0,0.0,4.0,0.0,2.0,0.0,15.0,1
19347,1.0,1.0,0.0,1.0,3.0,1.0,1.0,2.0,0.0,2.0,1.0,15.0,1
19348,1.0,1.0,0.0,1.0,3.0,3.0,0.0,3.0,3.0,2.0,0.0,8.0,1
19349,1.0,1.0,0.0,1.0,3.0,3.0,3.0,4.0,0.0,2.0,0.0,15.0,1
19350,2.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,2.0,0.0,1.0,15.0,1
19351,1.0,0.0,0.0,1.0,4.0,3.0,3.0,2.0,3.0,2.0,0.0,20.0,1
19352,1.0,0.0,0.0,1.0,1.0,3.0,1.0,4.0,2.0,2.0,0.0,15.0,1
19353,1.0,0.0,0.0,1.0,4.0,3.0,4.0,4.0,3.0,2.0,0.0,15.0,1
19354,2.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,15.0,1
19355,2.0,0.0,1.0,1.0,4.0,3.0,0.0,1.0,2.0,2.0,0.0,15.0,1
19356,2.0,1.0,0.0,1.0,4.0,3.0,1.0,0.0,2.0,0.0,0.0,15.0,1
19357,2.0,0.0,1.0,1.0,3.0,4.0,1.0,2.0,2.0,0.0,0.0,17.0,1
19358,2.0,0.0,1.0,1.0,4.0,3.0,0.0,0.0,2.0,2.0,0.0,15.0,1
19359,2.0,1.0,0.0,1.0,4.0,1.0,0.0,4.0,2.0,0.0,0.0,15.0,1
19360,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0,16.0,1
19361,2.0,1.0,0.0,1.0,4.0,1.0,0.0,3.0,2.0,2.0,0.0,15.0,1
19362,1.0,1.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,15.0,1
19363,1.0,0.0,0.0,1.0,4.0,4.0,4.0,3.0,1.0,1.0,1.0,15.0,1
19364,1.0,1.0,0.0,1.0,4.0,3.0,0.0,4.0,0.0,2.0,1.0,15.0,1
19365,2.0,1.0,0.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,0.0,15.0,1
19366,1.0,1.0,0.0,1.0,4.0,4.0,4.0,3.0,3.0,1.0,0.0,15.0,1
19367,2.0,0.0,0.0,1.0,4.0,3.0,3.0,3.0,2.0,2.0,0.0,10.0,1
19368,2.0,0.0,0.0,1.0,3.0,3.0,0.0,2.0,3.0,2.0,0.0,17.0,1
19369,2.0,0.0,1.0,1.0,4.0,4.0,0.0,2.0,2.0,2.0,1.0,15.0,1
19370,2.0,1.0,0.0,1.0,4.0,3.0,0.0,3.0,3.0,2.0,0.0,15.0,1
19371,2.0,1.0,0.0,1.0,3.0,3.0,0.0,4.0,3.0,2.0,1.0,15.0,1
19372,1.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,0.0,2.0,0.0,15.0,1
19373,1.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,15.0,1
19374,2.0,0.0,0.0,1.0,3.0,4.0,0.0,3.0,2.0,2.0,0.0,15.0,1
19375,1.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,10.0,1
19376,1.0,1.0,0.0,1.0,4.0,1.0,0.0,4.0,0.0,2.0,0.0,15.0,1
19377,1.0,1.0,0.0,1.0,4.0,4.0,0.0,3.0,3.0,1.0,0.0,15.0,1
19378,2.0,0.0,0.0,1.0,4.0,4.0,0.0,4.0,3.0,2.0,0.0,10.0,1
19379,1.0,0.0,0.0,1.0,2.0,3.0,1.0,4.0,2.0,2.0,0.0,15.0,1
19380,1.0,0.0,0.0,1.0,4.0,3.0,1.0,0.0,2.0,2.0,1.0,16.0,1
19381,2.0,0.0,0.0,1.0,4.0,3.0,3.0,0.0,2.0,2.0,1.0,15.0,1
19382,2.0,1.0,0.0,1.0,3.0,1.0,0.0,4.0,2.0,2.0,0.0,15.0,1
19383,2.0,1.0,0.0,1.0,3.0,1.0,0.0,4.0,2.0,2.0,0.0,15.0,1
19384,2.0,0.0,0.0,1.0,4.0,4.0,0.0,3.0,2.0,0.0,0.0,15.0,1
19385,1.0,1.0,0.0,1.0,4.0,3.0,1.0,2.0,2.0,0.0,1.0,12.0,1
19386,2.0,1.0,0.0,1.0,3.0,3.0,3.0,1.0,2.0,2.0,0.0,15.0,1
19387,2.0,1.0,0.0,1.0,3.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,1
19388,1.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,0.0,15.0,1
19389,1.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,0.0,2.0,0.0,15.0,1
19390,2.0,1.0,0.0,1.0,3.0,4.0,4.0,3.0,2.0,0.0,0.0,1.0,1
19391,1.0,1.0,0.0,1.0,4.0,4.0,4.0,2.0,3.0,2.0,0.0,13.0,1
19392,2.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,1.0,15.0,1
19393,1.0,0.0,0.0,1.0,4.0,3.0,0.0,3.0,2.0,0.0,0.0,15.0,1
19394,2.0,0.0,0.0,1.0,4.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,1
19395,1.0,1.0,0.0,1.0,3.0,4.0,4.0,0.0,3.0,2.0,1.0,15.0,1
19396,2.0,1.0,0.0,1.0,3.0,4.0,4.0,3.0,0.0,2.0,1.0,15.0,1
19397,1.0,1.0,0.0,1.0,4.0,4.0,0.0,4.0,1.0,1.0,0.0,15.0,1
19398,1.0,1.0,0.0,1.0,4.0,3.0,0.0,4.0,0.0,2.0,0.0,15.0,1
19399,2.0,0.0,0.0,1.0,4.0,4.0,4.0,4.0,0.0,2.0,0.0,15.0,1
19400,1.0,1.0,0.0,1.0,3.0,3.0,0.0,4.0,2.0,2.0,0.0,15.0,1
19401,1.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,2.0,0.0,15.0,1
19402,2.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,0.0,15.0,1
19403,2.0,0.0,0.0,1.0,4.0,1.0,0.0,4.0,2.0,2.0,0.0,15.0,1
19404,1.0,1.0,0.0,1.0,3.0,3.0,0.0,1.0,2.0,0.0,1.0,10.0,1
19405,1.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,3.0,2.0,1.0,15.0,1
19406,1.0,1.0,0.0,1.0,4.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,1
19407,1.0,0.0,0.0,1.0,3.0,2.0,0.0,4.0,2.0,2.0,0.0,15.0,1
19408,1.0,0.0,1.0,1.0,3.0,3.0,3.0,3.0,0.0,2.0,0.0,15.0,1
19409,1.0,1.0,0.0,1.0,3.0,3.0,0.0,4.0,3.0,2.0,0.0,15.0,1
19410,1.0,0.0,0.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,0.0,0.0,1
19411,1.0,1.0,0.0,1.0,4.0,1.0,1.0,4.0,3.0,2.0,0.0,15.0,1
19412,1.0,1.0,1.0,1.0,3.0,4.0,0.0,0.0,3.0,0.0,0.0,15.0,1
19413,2.0,1.0,1.0,1.0,4.0,3.0,1.0,0.0,2.0,2.0,0.0,15.0,1
19414,2.0,1.0,0.0,1.0,3.0,3.0,3.0,4.0,2.0,1.0,0.0,15.0,1
19415,1.0,1.0,1.0,0.0,4.0,4.0,1.0,2.0,2.0,2.0,0.0,15.0,1
19416,2.0,0.0,1.0,1.0,4.0,3.0,0.0,3.0,3.0,0.0,0.0,15.0,1
19417,2.0,1.0,0.0,1.0,4.0,3.0,1.0,4.0,2.0,2.0,0.0,15.0,1
19418,1.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,2.0,0.0,0.0,15.0,1
19419,2.0,1.0,1.0,1.0,4.0,3.0,0.0,1.0,2.0,0.0,0.0,15.0,1
19420,1.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,0.0,2.0,0.0,6.0,1
19421,2.0,0.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,0.0,0.0,15.0,1
19422,0.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,0.0,15.0,1
19423,1.0,0.0,0.0,1.0,3.0,3.0,1.0,4.0,0.0,2.0,0.0,15.0,1
19424,1.0,0.0,0.0,1.0,3.0,4.0,1.0,2.0,2.0,0.0,0.0,10.0,1
19425,2.0,1.0,0.0,1.0,4.0,3.0,0.0,2.0,3.0,2.0,0.0,15.0,1
19426,1.0,0.0,0.0,1.0,4.0,3.0,0.0,1.0,2.0,0.0,0.0,10.0,1
19427,1.0,1.0,0.0,1.0,4.0,4.0,1.0,3.0,2.0,2.0,0.0,10.0,1
19428,1.0,0.0,0.0,1.0,4.0,3.0,3.0,4.0,2.0,0.0,0.0,10.0,1
19429,2.0,1.0,0.0,1.0,4.0,3.0,0.0,2.0,2.0,0.0,0.0,1.0,1
19430,1.0,1.0,1.0,1.0,4.0,3.0,1.0,3.0,2.0,2.0,0.0,15.0,1
19431,1.0,1.0,0.0,1.0,4.0,3.0,1.0,3.0,0.0,2.0,0.0,15.0,1
19432,2.0,0.0,0.0,1.0,4.0,3.0,0.0,4.0,0.0,2.0,0.0,15.0,1
19433,2.0,1.0,0.0,1.0,4.0,4.0,4.0,3.0,0.0,2.0,0.0,15.0,1
19434,2.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,1
19435,2.0,0.0,0.0,1.0,4.0,3.0,3.0,4.0,3.0,2.0,1.0,15.0,1
19436,1.0,1.0,0.0,1.0,3.0,3.0,1.0,4.0,0.0,1.0,0.0,15.0,1
19437,1.0,0.0,0.0,1.0,4.0,0.0,0.0,4.0,0.0,2.0,1.0,15.0,1
19438,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,2.0,1.0,10.0,1
19439,1.0,1.0,0.0,1.0,4.0,3.0,0.0,4.0,2.0,2.0,1.0,15.0,1
19440,2.0,0.0,0.0,1.0,4.0,1.0,3.0,3.0,2.0,0.0,0.0,10.0,1
19441,2.0,0.0,1.0,1.0,3.0,3.0,1.0,3.0,2.0,2.0,0.0,15.0,1
19442,1.0,0.0,0.0,1.0,3.0,3.0,4.0,0.0,3.0,2.0,1.0,16.0,1
19443,0.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,0.0,15.0,1
19444,2.0,1.0,0.0,1.0,4.0,4.0,0.0,4.0,3.0,1.0,0.0,15.0,1
19445,2.0,1.0,0.0,1.0,4.0,4.0,0.0,3.0,0.0,2.0,0.0,15.0,1
19446,2.0,1.0,0.0,1.0,4.0,3.0,3.0,4.0,2.0,2.0,0.0,15.0,1
19447,2.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,8.0,1
19448,2.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1
19449,2.0,1.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,1
19450,1.0,1.0,0.0,1.0,3.0,1.0,0.0,3.0,2.0,2.0,0.0,15.0,1
19451,2.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,2.0,0.0,1.0,17.0,1
19452,2.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,2.0,2.0,0.0,15.0,1
19453,1.0,1.0,0.0,1.0,4.0,1.0,3.0,4.0,0.0,2.0,0.0,2.0,1
19454,1.0,1.0,0.0,1.0,2.0,1.0,1.0,4.0,3.0,2.0,0.0,15.0,1
19455,2.0,1.0,1.0,1.0,4.0,0.0,0.0,4.0,2.0,2.0,1.0,8.0,1
19456,2.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0,2.0,1.0,15.0,1
19457,1.0,0.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,0.0,0.0,15.0,1
19458,1.0,1.0,1.0,1.0,4.0,3.0,3.0,2.0,2.0,0.0,0.0,15.0,1
19459,1.0,1.0,0.0,1.0,4.0,1.0,1.0,4.0,2.0,2.0,0.0,15.0,1
19460,2.0,0.0,1.0,1.0,3.0,4.0,0.0,2.0,3.0,0.0,0.0,15.0,1
19461,1.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,1
19462,1.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,0.0,1.0,0.0,15.0,1
19463,2.0,0.0,1.0,1.0,4.0,3.0,0.0,1.0,3.0,0.0,0.0,19.0,1
19464,2.0,1.0,0.0,0.0,4.0,3.0,0.0,3.0,3.0,2.0,1.0,15.0,1
19465,2.0,1.0,0.0,1.0,3.0,1.0,3.0,2.0,3.0,2.0,0.0,19.0,1
19466,2.0,1.0,0.0,1.0,4.0,3.0,1.0,4.0,0.0,2.0,0.0,15.0,1
19467,1.0,1.0,1.0,1.0,4.0,3.0,3.0,3.0,3.0,0.0,0.0,15.0,1
19468,1.0,1.0,0.0,1.0,4.0,3.0,1.0,4.0,2.0,2.0,0.0,15.0,1
19469,1.0,1.0,0.0,1.0,4.0,0.0,0.0,4.0,2.0,0.0,0.0,15.0,1
19470,1.0,0.0,1.0,1.0,4.0,1.0,1.0,4.0,2.0,0.0,0.0,15.0,1
19471,1.0,1.0,0.0,1.0,4.0,0.0,3.0,0.0,3.0,2.0,0.0,15.0,1
19472,2.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,17.0,1
19473,2.0,0.0,1.0,1.0,3.0,3.0,4.0,2.0,2.0,0.0,0.0,15.0,1
19474,2.0,0.0,0.0,1.0,4.0,3.0,0.0,4.0,2.0,2.0,0.0,15.0,1
19475,1.0,0.0,1.0,1.0,4.0,3.0,0.0,2.0,2.0,0.0,0.0,15.0,1
19476,2.0,1.0,0.0,1.0,4.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,1
19477,2.0,0.0,0.0,1.0,3.0,4.0,3.0,4.0,2.0,0.0,1.0,10.0,1
19478,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,4.0,1
19479,2.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,15.0,1
19480,2.0,1.0,1.0,1.0,4.0,4.0,0.0,4.0,2.0,0.0,0.0,15.0,1
19481,2.0,0.0,1.0,1.0,2.0,2.0,0.0,3.0,2.0,2.0,0.0,15.0,1
19482,1.0,0.0,0.0,1.0,4.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,1
19483,1.0,1.0,0.0,1.0,4.0,3.0,3.0,4.0,0.0,2.0,0.0,15.0,1
19484,2.0,1.0,0.0,1.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,1.0,1
19485,1.0,0.0,0.0,1.0,4.0,0.0,0.0,4.0,3.0,2.0,0.0,15.0,1
19486,2.0,0.0,0.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,0.0,10.0,1
19487,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,1
19488,1.0,0.0,0.0,1.0,3.0,3.0,3.0,2.0,3.0,2.0,0.0,19.0,1
19489,0.0,0.0,0.0,1.0,4.0,4.0,4.0,4.0,0.0,2.0,1.0,15.0,1
19490,2.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,2.0,2.0,0.0,15.0,1
19491,1.0,0.0,0.0,1.0,3.0,3.0,1.0,3.0,2.0,2.0,0.0,4.0,1
